 Fretboard Notes and Frequencies

    Copyright (c)  2010-2023 by Gary J. Teixeira Jr.
    Permission is granted to copy. distribute and/or modify this document
    under the terms of the Attribution-NonCommercial 4.0 International License

    This book is distributed in the hope that it will be useful,
    but WITHOUT ANY WARRANTY; without even the implied warranty of
    MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.

  You may contact the writer of this document at: ambientmine AT protonmail DOT com

NOTE: In this book/program 440hz is A6, not A4

Banjo, Contrabass

-12 Frets

S   4              3              1

12  D#7  2489.016  G#8  3322.438  C#9   4434.922  F#9   5919.911
13  E7   2637.02   A9   3520      D9    4698.636  G9    6271.927
14  F7   2793.826  Bb9  3729.31   D#9   4978.032  G#9   6644.875
15  F#7  2959.955  B9   3951.066  E9    5274.041  A10   7040
16  G7   3135.963  C9   4186.009  F9    5587.652  Bb10  7458.62
17  G#7  3322.438  C#9  4434.922  F#9   5919.911  B10   7902.133
18  A8   3520      D9   4698.636  G9    6271.927  C10   8372.018
19  Bb8  3729.31   D#9  4978.032  G#9   6644.875  C#10  8869.844

+61 Frets

S   4              3              2               1

0   E6   1318.51   A8   1760      D8    2349.318  G8    3135.963
1   F6   1396.913  Bb8  1864.655  D#8   2489.016  G#8   3322.438
2   F#6  1479.978  B8   1975.533  E8    2637.02   A9    3520
3   G6   1567.982  C8   2093.005  F8    2793.826  Bb9   3729.31
4   G#6  1661.219  C#8  2217.461  F#8   2959.955  B9    3951.066
5   A7   1760      D8   2349.318  G8    3135.963  C9    4186.009
6   Bb7  1864.655  D#8  2489.016  G#8   3322.438  C#9   4434.922
7   B7   1975.533  E8   2637.02   A9    3520      D9    4698.636
8   C7   2093.005  F8   2793.826  Bb9   3729.31   D#9   4978.032
9   C#7  2217.461  F#8  2959.955  B9    3951.066  E9    5274.041
10  D7   2349.318  G8   3135.963  C9    4186.009  F9    5587.652
11  D#7  2489.016  G#8  3322.438  C#9   4434.922  F#9   5919.911
12  E7   2637.02   A9   3520      D9    4698.636  G9    6271.927
13  F7   2793.826  Bb9  3729.31   D#9   4978.032  G#9   6644.875
14  F#7  2959.955  B9   3951.066  E9    5274.041  A10   7040
15  G7   3135.963  C9   4186.009  F9    5587.652  Bb10  7458.62
16  G#7  3322.438  C#9  4434.922  F#9   5919.911  B10   7902.133
17  A8   3520      D9   4698.636  G9    6271.927  C10   8372.018
18  Bb8  3729.31   D#9  4978.032  G#9   6644.875  C#10  8869.844
19  B8   3951.066  E9   5274.041  A10   7040      D10   9397.273

+62 Frets

S   4              3               2               1

0   F6   1396.913  Bb8   1864.655  D#8   2489.016  G#8   3322.438
1   F#6  1479.978  B8    1975.533  E8    2637.02   A9    3520
2   G6   1567.982  C8    2093.005  F8    2793.826  Bb9   3729.31
3   G#6  1661.219  C#8   2217.461  F#8   2959.955  B9    3951.066
4   A7   1760      D8    2349.318  G8    3135.963  C9    4186.009
5   Bb7  1864.655  D#8   2489.016  G#8   3322.438  C#9   4434.922
6   B7   1975.533  E8    2637.02   A9    3520      D9    4698.636
7   C7   2093.005  F8    2793.826  Bb9   3729.31   D#9   4978.032
8   C#7  2217.461  F#8   2959.955  B9    3951.066  E9    5274.041
9   D7   2349.318  G8    3135.963  C9    4186.009  F9    5587.652
10  D#7  2489.016  G#8   3322.438  C#9   4434.922  F#9   5919.911
11  E7   2637.02   A9    3520      D9    4698.636  G9    6271.927
12  F7   2793.826  Bb9   3729.31   D#9   4978.032  G#9   6644.875
13  F#7  2959.955  B9    3951.066  E9    5274.041  A10   7040
14  G7   3135.963  C9    4186.009  F9    5587.652  Bb10  7458.62
15  G#7  3322.438  C#9   4434.922  F#9   5919.911  B10   7902.133
16  A8   3520      D9    4698.636  G9    6271.927  C10   8372.018
17  Bb8  3729.31   D#9   4978.032  G#9   6644.875  C#10  8869.844
18  B8   3951.066  E9    5274.041  A10   7040      D10   9397.273
19  C8   4186.009  F9    5587.652  Bb10  7458.62   D#10  9956.063

+63 Frets

S   4              3               2               1

0   F#6  1479.978  B8    1975.533  E8    2637.02   A9    3520
1   G6   1567.982  C8    2093.005  F8    2793.826  Bb9   3729.31
2   G#6  1661.219  C#8   2217.461  F#8   2959.955  B9    3951.066
3   A7   1760      D8    2349.318  G8    3135.963  C9    4186.009
4   Bb7  1864.655  D#8   2489.016  G#8   3322.438  C#9   4434.922
5   B7   1975.533  E8    2637.02   A9    3520      D9    4698.636
6   C7   2093.005  F8    2793.826  Bb9   3729.31   D#9   4978.032
7   C#7  2217.461  F#8   2959.955  B9    3951.066  E9    5274.041
8   D7   2349.318  G8    3135.963  C9    4186.009  F9    5587.652
9   D#7  2489.016  G#8   3322.438  C#9   4434.922  F#9   5919.911
10  E7   2637.02   A9    3520      D9    4698.636  G9    6271.927
11  F7   2793.826  Bb9   3729.31   D#9   4978.032  G#9   6644.875
12  F#7  2959.955  B9    3951.066  E9    5274.041  A10   7040
13  G7   3135.963  C9    4186.009  F9    5587.652  Bb10  7458.62
14  G#7  3322.438  C#9   4434.922  F#9   5919.911  B10   7902.133
15  A8   3520      D9    4698.636  G9    6271.927  C10   8372.018
16  Bb8  3729.31   D#9   4978.032  G#9   6644.875  C#10  8869.844
17  B8   3951.066  E9    5274.041  A10   7040      D10   9397.273
18  C8   4186.009  F9    5587.652  Bb10  7458.62   D#10  9956.063
19  C#8  4434.922  F#9   5919.911  B10   7902.133  E10   10548.08

+64 Frets

S   4              3               2               1

0   G6   1567.982  C8    2093.005  F8    2793.826  Bb9   3729.31
1   G#6  1661.219  C#8   2217.461  F#8   2959.955  B9    3951.066
2   A7   1760      D8    2349.318  G8    3135.963  C9    4186.009
3   Bb7  1864.655  D#8   2489.016  G#8   3322.438  C#9   4434.922
4   B7   1975.533  E8    2637.02   A9    3520      D9    4698.636
5   C7   2093.005  F8    2793.826  Bb9   3729.31   D#9   4978.032
6   C#7  2217.461  F#8   2959.955  B9    3951.066  E9    5274.041
7   D7   2349.318  G8    3135.963  C9    4186.009  F9    5587.652
8   D#7  2489.016  G#8   3322.438  C#9   4434.922  F#9   5919.911
9   E7   2637.02   A9    3520      D9    4698.636  G9    6271.927
10  F7   2793.826  Bb9   3729.31   D#9   4978.032  G#9   6644.875
11  F#7  2959.955  B9    3951.066  E9    5274.041  A10   7040
12  G7   3135.963  C9    4186.009  F9    5587.652  Bb10  7458.62
13  G#7  3322.438  C#9   4434.922  F#9   5919.911  B10   7902.133
14  A8   3520      D9    4698.636  G9    6271.927  C10   8372.018
15  Bb8  3729.31   D#9   4978.032  G#9   6644.875  C#10  8869.844
16  B8   3951.066  E9    5274.041  A10   7040      D10   9397.273
17  C8   4186.009  F9    5587.652  Bb10  7458.62   D#10  9956.063
18  C#8  4434.922  F#9   5919.911  B10   7902.133  E10   10548.08
19  D8   4698.636  G9    6271.927  C10   8372.018  F10   11175.3

+65 Frets

S   4              3               2               1

0   G#6  1661.219  C#8   2217.461  F#8   2959.955  B9    3951.066
1   A7   1760      D8    2349.318  G8    3135.963  C9    4186.009
2   Bb7  1864.655  D#8   2489.016  G#8   3322.438  C#9   4434.922
3   B7   1975.533  E8    2637.02   A9    3520      D9    4698.636
4   C7   2093.005  F8    2793.826  Bb9   3729.31   D#9   4978.032
5   C#7  2217.461  F#8   2959.955  B9    3951.066  E9    5274.041
6   D7   2349.318  G8    3135.963  C9    4186.009  F9    5587.652
7   D#7  2489.016  G#8   3322.438  C#9   4434.922  F#9   5919.911
8   E7   2637.02   A9    3520      D9    4698.636  G9    6271.927
9   F7   2793.826  Bb9   3729.31   D#9   4978.032  G#9   6644.875
10  F#7  2959.955  B9    3951.066  E9    5274.041  A10   7040
11  G7   3135.963  C9    4186.009  F9    5587.652  Bb10  7458.62
12  G#7  3322.438  C#9   4434.922  F#9   5919.911  B10   7902.133
13  A8   3520      D9    4698.636  G9    6271.927  C10   8372.018
14  Bb8  3729.31   D#9   4978.032  G#9   6644.875  C#10  8869.844
15  B8   3951.066  E9    5274.041  A10   7040      D10   9397.273
16  C8   4186.009  F9    5587.652  Bb10  7458.62   D#10  9956.063
17  C#8  4434.922  F#9   5919.911  B10   7902.133  E10   10548.08
18  D8   4698.636  G9    6271.927  C10   8372.018  F10   11175.3
19  D#8  4978.032  G#9   6644.875  C#10  8869.844  F#10  11839.82

+66 Frets

S   4              3               2               1

0   A7   1760      D8    2349.318  G8    3135.963  C9    4186.009
1   Bb7  1864.655  D#8   2489.016  G#8   3322.438  C#9   4434.922
2   B7   1975.533  E8    2637.02   A9    3520      D9    4698.636
3   C7   2093.005  F8    2793.826  Bb9   3729.31   D#9   4978.032
4   C#7  2217.461  F#8   2959.955  B9    3951.066  E9    5274.041
5   D7   2349.318  G8    3135.963  C9    4186.009  F9    5587.652
6   D#7  2489.016  G#8   3322.438  C#9   4434.922  F#9   5919.911
7   E7   2637.02   A9    3520      D9    4698.636  G9    6271.927
8   F7   2793.826  Bb9   3729.31   D#9   4978.032  G#9   6644.875
9   F#7  2959.955  B9    3951.066  E9    5274.041  A10   7040
10  G7   3135.963  C9    4186.009  F9    5587.652  Bb10  7458.62
11  G#7  3322.438  C#9   4434.922  F#9   5919.911  B10   7902.133
12  A8   3520      D9    4698.636  G9    6271.927  C10   8372.018
13  Bb8  3729.31   D#9   4978.032  G#9   6644.875  C#10  8869.844
14  B8   3951.066  E9    5274.041  A10   7040      D10   9397.273
15  C8   4186.009  F9    5587.652  Bb10  7458.62   D#10  9956.063
16  C#8  4434.922  F#9   5919.911  B10   7902.133  E10   10548.08
17  D8   4698.636  G9    6271.927  C10   8372.018  F10   11175.3
18  D#8  4978.032  G#9   6644.875  C#10  8869.844  F#10  11839.82
19  E8   5274.041  A10   7040      D10   9397.273  G10   12543.85

+67 Frets

S   4              3               2               1

0   Bb7  1864.655  D#8   2489.016  G#8   3322.438  C#9   4434.922
1   B7   1975.533  E8    2637.02   A9    3520      D9    4698.636
2   C7   2093.005  F8    2793.826  Bb9   3729.31   D#9   4978.032
3   C#7  2217.461  F#8   2959.955  B9    3951.066  E9    5274.041
4   D7   2349.318  G8    3135.963  C9    4186.009  F9    5587.652
5   D#7  2489.016  G#8   3322.438  C#9   4434.922  F#9   5919.911
6   E7   2637.02   A9    3520      D9    4698.636  G9    6271.927
7   F7   2793.826  Bb9   3729.31   D#9   4978.032  G#9   6644.875
8   F#7  2959.955  B9    3951.066  E9    5274.041  A10   7040
9   G7   3135.963  C9    4186.009  F9    5587.652  Bb10  7458.62
10  G#7  3322.438  C#9   4434.922  F#9   5919.911  B10   7902.133
11  A8   3520      D9    4698.636  G9    6271.927  C10   8372.018
12  Bb8  3729.31   D#9   4978.032  G#9   6644.875  C#10  8869.844
13  B8   3951.066  E9    5274.041  A10   7040      D10   9397.273
14  C8   4186.009  F9    5587.652  Bb10  7458.62   D#10  9956.063
15  C#8  4434.922  F#9   5919.911  B10   7902.133  E10   10548.08
16  D8   4698.636  G9    6271.927  C10   8372.018  F10   11175.3
17  D#8  4978.032  G#9   6644.875  C#10  8869.844  F#10  11839.82
18  E8   5274.041  A10   7040      D10   9397.273  G10   12543.85
19  F8   5587.652  Bb10  7458.62   D#10  9956.063  G#10  13289.75

+68 Frets

S   4              3               2               1

0   B7   1975.533  E8    2637.02   A9    3520      D9    4698.636
1   C7   2093.005  F8    2793.826  Bb9   3729.31   D#9   4978.032
2   C#7  2217.461  F#8   2959.955  B9    3951.066  E9    5274.041
3   D7   2349.318  G8    3135.963  C9    4186.009  F9    5587.652
4   D#7  2489.016  G#8   3322.438  C#9   4434.922  F#9   5919.911
5   E7   2637.02   A9    3520      D9    4698.636  G9    6271.927
6   F7   2793.826  Bb9   3729.31   D#9   4978.032  G#9   6644.875
7   F#7  2959.955  B9    3951.066  E9    5274.041  A10   7040
8   G7   3135.963  C9    4186.009  F9    5587.652  Bb10  7458.62
9   G#7  3322.438  C#9   4434.922  F#9   5919.911  B10   7902.133
10  A8   3520      D9    4698.636  G9    6271.927  C10   8372.018
11  Bb8  3729.31   D#9   4978.032  G#9   6644.875  C#10  8869.844
12  B8   3951.066  E9    5274.041  A10   7040      D10   9397.273
13  C8   4186.009  F9    5587.652  Bb10  7458.62   D#10  9956.063
14  C#8  4434.922  F#9   5919.911  B10   7902.133  E10   10548.08
15  D8   4698.636  G9    6271.927  C10   8372.018  F10   11175.3
16  D#8  4978.032  G#9   6644.875  C#10  8869.844  F#10  11839.82
17  E8   5274.041  A10   7040      D10   9397.273  G10   12543.85
18  F8   5587.652  Bb10  7458.62   D#10  9956.063  G#10  13289.75
19  F#8  5919.911  B10   7902.133  E10   10548.08  A11   14080

+69 Frets

S   4              3               2               1

0   C7   2093.005  F8    2793.826  Bb9   3729.31   D#9   4978.032
1   C#7  2217.461  F#8   2959.955  B9    3951.066  E9    5274.041
2   D7   2349.318  G8    3135.963  C9    4186.009  F9    5587.652
3   D#7  2489.016  G#8   3322.438  C#9   4434.922  F#9   5919.911
4   E7   2637.02   A9    3520      D9    4698.636  G9    6271.927
5   F7   2793.826  Bb9   3729.31   D#9   4978.032  G#9   6644.875
6   F#7  2959.955  B9    3951.066  E9    5274.041  A10   7040
7   G7   3135.963  C9    4186.009  F9    5587.652  Bb10  7458.62
8   G#7  3322.438  C#9   4434.922  F#9   5919.911  B10   7902.133
9   A8   3520      D9    4698.636  G9    6271.927  C10   8372.018
10  Bb8  3729.31   D#9   4978.032  G#9   6644.875  C#10  8869.844
11  B8   3951.066  E9    5274.041  A10   7040      D10   9397.273
12  C8   4186.009  F9    5587.652  Bb10  7458.62   D#10  9956.063
13  C#8  4434.922  F#9   5919.911  B10   7902.133  E10   10548.08
14  D8   4698.636  G9    6271.927  C10   8372.018  F10   11175.3
15  D#8  4978.032  G#9   6644.875  C#10  8869.844  F#10  11839.82
16  E8   5274.041  A10   7040      D10   9397.273  G10   12543.85
17  F8   5587.652  Bb10  7458.62   D#10  9956.063  G#10  13289.75
18  F#8  5919.911  B10   7902.133  E10   10548.08  A11   14080
19  G8   6271.927  C10   8372.018  F10   11175.30  Bb11  14917.24
